"","Year","Nest_ID","Male_ID","Female_ID","Chick1_ID","Chick1_HD","Chick1_Fate","Chick2_ID","Chick2_HD","Chick2_Fate","Chick3_ID","Chick3_HD","Chick3_Fate","Chick4_ID","Chick4_HD","Chick4_Fate","Chick5_ID","Chick5_HD","Chick5_Fate","Date","Date2","Hatching_date","Parents","male_care","female_care","Brood_age","Chicks_nr","Chick1_pres","Chick2_pres","Chick3_pres","Chick4_pres","Chick5_pres","Chick1_surv_age","Chick2_surv_age","Chick3_surv_age","Chick4_surv_age","Chick5_surv_age","Female_dur_care","Male_dur_care","M_weight","F_weight","M_right_tarsus","F_right_tarsus","M_left_tarsus","F_left_tarsus","M_left_wing","F_left_wing","M_right_wing","F_right_wing","M_cap_date","F_cap_date","Manipulation"
"2375",2010,"2010_C115","CA2282","CA2036","CA2351","2010-06-27","unknown","CA2352","2010-06-27","unknown","CA2353","2010-06-27","unknown",NA,NA,NA,NA,NA,NA,630,"2010-06-30","2010-06-27",4,1,1,3,4,2,2,2,1,NA,5,5,5,NA,NA,5,5,40.4,34.7,26,NA,26,NA,NA,102,NA,102,605,604,"U"
"2376",2010,"2010_C115","CA2282","CA2036","CA2351","2010-06-27","unknown","CA2352","2010-06-27","unknown","CA2353","2010-06-27","unknown",NA,NA,NA,NA,NA,NA,701,"2010-07-01","2010-06-27",4,1,1,4,3,2,2,2,0,NA,5,5,5,NA,NA,5,5,40.4,34.7,26,NA,26,NA,NA,102,NA,102,605,604,"U"
"2377",2010,"2010_C116","CA2002","CA2487","CA2359","2010-07-10","unknown","CA2360","2010-07-10","unknown","CA2361","2010-07-11","unknown",NA,NA,NA,NA,NA,NA,710,"2010-07-10","2010-07-10",4,1,1,0,2,2,2,0,NA,NA,2,2,1,NA,NA,2,2,40.4,35.2,25.9,NA,25.9,NA,107,NA,108,NA,621,619,"U"
"2378",2010,"2010_C116","CA2002","CA2487","CA2359","2010-07-10","unknown","CA2360","2010-07-10","unknown","CA2361","2010-07-11","unknown",NA,NA,NA,NA,NA,NA,711,"2010-07-11","2010-07-10",4,1,1,1,3,2,2,2,NA,NA,2,2,1,NA,NA,2,2,40.4,35.2,25.9,NA,25.9,NA,107,NA,108,NA,621,619,"U"
"2379",2010,"2010_C2","CA1499","CA1531","CA2331","2010-05-14","died","CA2332","2010-05-14","died","CA2333","2010-05-14","died",NA,NA,NA,NA,NA,NA,514,"2010-05-14","2010-05-14",4,1,1,0,3,2,2,2,NA,NA,6,6,3.5,NA,NA,3.5,8,38,42.4,25.6,25,25.6,25.3,108,108,108,108,502,506,"U"
"2380",2010,"2010_C2","CA1499","CA1531","CA2331","2010-05-14","died","CA2332","2010-05-14","died","CA2333","2010-05-14","died",NA,NA,NA,NA,NA,NA,516,"2010-05-16","2010-05-14",4,1,1,2,3,2,2,2,NA,NA,6,6,3.5,NA,NA,3.5,8,38,42.4,25.6,25,25.6,25.3,108,108,108,108,502,506,"U"
"2381",2010,"2010_C2","CA1499","CA1531","CA2331","2010-05-14","died","CA2332","2010-05-14","died","CA2333","2010-05-14","died",NA,NA,NA,NA,NA,NA,518,"2010-05-18","2010-05-14",3,1,0,4,2,2,2,0,NA,NA,6,6,3.5,NA,NA,3.5,8,38,42.4,25.6,25,25.6,25.3,108,108,108,108,502,506,"U"
"2382",2010,"2010_C2","CA1499","CA1531","CA2331","2010-05-14","died","CA2332","2010-05-14","died","CA2333","2010-05-14","died",NA,NA,NA,NA,NA,NA,521,"2010-05-21","2010-05-14",3,1,0,7,0,0,0,0,NA,NA,6,6,3.5,NA,NA,3.5,8,38,42.4,25.6,25,25.6,25.3,108,108,108,108,502,506,"U"
"2383",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,504,"2010-05-04","2010-05-04",4,1,1,0,2,2,2,0,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2384",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,505,"2010-05-05","2010-05-04",4,1,1,1,3,2,2,2,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2385",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,512,"2010-05-12","2010-05-04",4,1,1,8,2,2,0,2,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2386",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,515,"2010-05-15","2010-05-04",3,1,0,11,2,2,0,2,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2387",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,516,"2010-05-16","2010-05-04",3,1,0,12,2,2,0,2,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2388",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,518,"2010-05-18","2010-05-04",3,1,0,14,2,2,0,2,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2389",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,521,"2010-05-21","2010-05-04",3,1,0,17,1,2,0,2,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2390",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,522,"2010-05-22","2010-05-04",3,1,0,18,2,2,0,2,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2391",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,525,"2010-05-25","2010-05-04",3,1,0,21,2,2,0,2,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2392",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,528,"2010-05-28","2010-05-04",3,1,0,24,2,2,0,2,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2393",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,529,"2010-05-29","2010-05-04",3,1,0,25,2,2,0,2,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2394",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,531,"2010-05-31","2010-05-04",3,1,0,27,2,2,0,2,0,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2395",2010,"2010_C3","CA1418","CA1570","CA2314","2010-05-04","fledged","CA2315","2010-05-04","unknown","CA2402","2010-05-05","fledged",NA,NA,NA,NA,NA,NA,602,"2010-06-02","2010-05-04",3,1,0,29,2,0,0,2,1,0,26,5,26,NA,NA,10,30,41.8,36.5,26.2,24.2,26.1,24.2,109,107,109,107,502,502,"U"
"2396",2010,"2010_C4",NA,"CA137","CA2317","2010-05-04","died","CA2318","2010-05-04","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,504,"2010-05-04","2010-05-04",4,1,1,0,2,2,2,NA,NA,NA,19,21,NA,NA,NA,21,5.5,NA,36.1,NA,24.5,NA,24.6,NA,107,NA,107,NA,502,"U"
"2397",2010,"2010_C4",NA,"CA137","CA2317","2010-05-04","died","CA2318","2010-05-04","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,505,"2010-05-05","2010-05-04",4,1,1,1,2,2,2,NA,NA,NA,19,21,NA,NA,NA,21,5.5,NA,36.1,NA,24.5,NA,24.6,NA,107,NA,107,NA,502,"U"
"2398",2010,"2010_C4",NA,"CA137","CA2317","2010-05-04","died","CA2318","2010-05-04","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,508,"2010-05-08","2010-05-04",3,1,0,4,2,2,2,NA,NA,NA,19,21,NA,NA,NA,21,5.5,NA,36.1,NA,24.5,NA,24.6,NA,107,NA,107,NA,502,"U"
"2399",2010,"2010_C4",NA,"CA137","CA2317","2010-05-04","died","CA2318","2010-05-04","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,510,"2010-05-10","2010-05-04",2,0,1,6,2,2,2,NA,NA,NA,19,21,NA,NA,NA,21,5.5,NA,36.1,NA,24.5,NA,24.6,NA,107,NA,107,NA,502,"U"
"2400",2010,"2010_C4",NA,"CA137","CA2317","2010-05-04","died","CA2318","2010-05-04","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,512,"2010-05-12","2010-05-04",2,0,1,8,2,2,2,NA,NA,NA,19,21,NA,NA,NA,21,5.5,NA,36.1,NA,24.5,NA,24.6,NA,107,NA,107,NA,502,"U"
"2401",2010,"2010_C4",NA,"CA137","CA2317","2010-05-04","died","CA2318","2010-05-04","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,514,"2010-05-14","2010-05-04",2,0,1,10,2,2,2,NA,NA,NA,19,21,NA,NA,NA,21,5.5,NA,36.1,NA,24.5,NA,24.6,NA,107,NA,107,NA,502,"U"
"2402",2010,"2010_C4",NA,"CA137","CA2317","2010-05-04","died","CA2318","2010-05-04","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,515,"2010-05-15","2010-05-04",2,0,1,11,2,2,2,NA,NA,NA,19,21,NA,NA,NA,21,5.5,NA,36.1,NA,24.5,NA,24.6,NA,107,NA,107,NA,502,"U"
"2403",2010,"2010_C4",NA,"CA137","CA2317","2010-05-04","died","CA2318","2010-05-04","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,518,"2010-05-18","2010-05-04",2,0,1,14,2,2,2,NA,NA,NA,19,21,NA,NA,NA,21,5.5,NA,36.1,NA,24.5,NA,24.6,NA,107,NA,107,NA,502,"U"
"2404",2010,"2010_C4",NA,"CA137","CA2317","2010-05-04","died","CA2318","2010-05-04","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,519,"2010-05-19","2010-05-04",2,0,1,15,2,2,2,NA,NA,NA,19,21,NA,NA,NA,21,5.5,NA,36.1,NA,24.5,NA,24.6,NA,107,NA,107,NA,502,"U"
"2405",2010,"2010_C4",NA,"CA137","CA2317","2010-05-04","died","CA2318","2010-05-04","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,521,"2010-05-21","2010-05-04",2,0,1,17,2,2,2,NA,NA,NA,19,21,NA,NA,NA,21,5.5,NA,36.1,NA,24.5,NA,24.6,NA,107,NA,107,NA,502,"U"
"2406",2010,"2010_C4",NA,"CA137","CA2317","2010-05-04","died","CA2318","2010-05-04","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,524,"2010-05-24","2010-05-04",2,0,1,20,1,0,2,NA,NA,NA,19,21,NA,NA,NA,21,5.5,NA,36.1,NA,24.5,NA,24.6,NA,107,NA,107,NA,502,"U"
"2407",2010,"2010_C5","CA2221","CA1579","CA2479","2010-05-22","died","CA2480","2010-05-22","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,522,"2010-05-22","2010-05-22",4,1,1,0,2,2,2,NA,NA,NA,1.5,1.5,NA,NA,NA,1.5,3,36.4,37.6,25.4,25.3,25.5,25.4,105,109,105,109,501,507,"U"
"2408",2010,"2010_C5","CA2221","CA1579","CA2479","2010-05-22","died","CA2480","2010-05-22","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,524,"2010-05-24","2010-05-22",3,1,0,2,0,0,0,NA,NA,NA,1.5,1.5,NA,NA,NA,1.5,3,36.4,37.6,25.4,25.3,25.5,25.4,105,109,105,109,501,507,"U"
"2409",2010,"2010_D-1",NA,NA,"CA2289","2010-05-01","died","CA2290","2010-05-01","fledged","CA2291","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,501,"2010-05-01","2010-05-01",4,1,1,0,3,2,2,2,NA,NA,24.5,26,26,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2410",2010,"2010_D-1",NA,NA,"CA2289","2010-05-01","died","CA2290","2010-05-01","fledged","CA2291","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,502,"2010-05-02","2010-05-01",3,1,0,1,3,2,2,2,NA,NA,24.5,26,26,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2411",2010,"2010_D-1",NA,NA,"CA2289","2010-05-01","died","CA2290","2010-05-01","fledged","CA2291","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,510,"2010-05-10","2010-05-01",3,1,0,9,3,2,2,2,NA,NA,24.5,26,26,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2412",2010,"2010_D-1",NA,NA,"CA2289","2010-05-01","died","CA2290","2010-05-01","fledged","CA2291","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,511,"2010-05-11","2010-05-01",3,1,0,10,3,2,2,2,NA,NA,24.5,26,26,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2413",2010,"2010_D-1",NA,NA,"CA2289","2010-05-01","died","CA2290","2010-05-01","fledged","CA2291","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,515,"2010-05-15","2010-05-01",3,1,0,14,3,2,2,2,NA,NA,24.5,26,26,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2414",2010,"2010_D-1",NA,NA,"CA2289","2010-05-01","died","CA2290","2010-05-01","fledged","CA2291","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,518,"2010-05-18","2010-05-01",3,1,0,17,3,2,2,2,NA,NA,24.5,26,26,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2415",2010,"2010_D-1",NA,NA,"CA2289","2010-05-01","died","CA2290","2010-05-01","fledged","CA2291","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,519,"2010-05-19","2010-05-01",3,1,0,18,3,2,2,2,NA,NA,24.5,26,26,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2416",2010,"2010_D-1",NA,NA,"CA2289","2010-05-01","died","CA2290","2010-05-01","fledged","CA2291","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,521,"2010-05-21","2010-05-01",0,0,0,20,1,2,2,2,NA,NA,24.5,26,26,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2417",2010,"2010_D-1",NA,NA,"CA2289","2010-05-01","died","CA2290","2010-05-01","fledged","CA2291","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,522,"2010-05-22","2010-05-01",3,1,0,21,3,2,2,2,NA,NA,24.5,26,26,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2418",2010,"2010_D-1",NA,NA,"CA2289","2010-05-01","died","CA2290","2010-05-01","fledged","CA2291","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,524,"2010-05-24","2010-05-01",3,1,0,23,3,2,2,2,NA,NA,24.5,26,26,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2419",2010,"2010_D-1",NA,NA,"CA2289","2010-05-01","died","CA2290","2010-05-01","fledged","CA2291","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,526,"2010-05-26","2010-05-01",3,1,0,25,2,0,2,2,NA,NA,24.5,26,26,NA,NA,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2420",2010,"2010_D-101","CA1349","CA1258","CA2499","2010-06-08","unknown","CA2500","2010-06-08","unknown","CA2504","2010-06-08","unknown",NA,NA,NA,NA,NA,NA,608,"2010-06-08","2010-06-08",4,1,1,0,3,2,2,2,NA,NA,2,2,2,NA,NA,2,2,33.8,33.4,25,NA,25.2,24,109,106,109,106,608,608,"U"
"2421",2010,"2010_D-101","CA1349","CA1258","CA2499","2010-06-08","unknown","CA2500","2010-06-08","unknown","CA2504","2010-06-08","unknown",NA,NA,NA,NA,NA,NA,609,"2010-06-09","2010-06-08",4,1,1,1,3,2,2,2,NA,NA,2,2,2,NA,NA,2,2,33.8,33.4,25,NA,25.2,24,109,106,109,106,608,608,"U"
"2422",2010,"2010_D-2",NA,NA,"CA2292","2010-05-02","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,"2010-05-02","2010-05-02",3,1,1,0,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2423",2010,"2010_D-2",NA,NA,"CA2292","2010-05-02","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,"2010-05-10","2010-05-02",3,1,0,8,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2424",2010,"2010_D-2",NA,NA,"CA2292","2010-05-02","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,"2010-05-12","2010-05-02",3,1,0,10,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2425",2010,"2010_D-2",NA,NA,"CA2292","2010-05-02","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514,"2010-05-14","2010-05-02",3,1,0,12,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2426",2010,"2010_D-2",NA,NA,"CA2292","2010-05-02","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516,"2010-05-16","2010-05-02",3,1,0,14,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2427",2010,"2010_D-2",NA,NA,"CA2292","2010-05-02","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519,"2010-05-19","2010-05-02",0,0,0,17,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2428",2010,"2010_D-2",NA,NA,"CA2292","2010-05-02","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,"2010-05-20","2010-05-02",0,0,0,18,1,2,NA,NA,NA,NA,26,NA,NA,NA,NA,4.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"2429",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,516,"2010-05-16","2010-05-16",3,1,1,0,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2430",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,519,"2010-05-19","2010-05-16",3,1,0,3,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2431",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,522,"2010-05-22","2010-05-16",3,1,0,6,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2432",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,524,"2010-05-24","2010-05-16",3,1,0,8,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2433",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,526,"2010-05-26","2010-05-16",3,1,0,10,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2434",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,528,"2010-05-28","2010-05-16",3,1,0,12,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2435",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,529,"2010-05-29","2010-05-16",3,1,0,13,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2436",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,531,"2010-05-31","2010-05-16",3,1,0,15,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2437",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,602,"2010-06-02","2010-05-16",3,1,0,17,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2438",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,605,"2010-06-05","2010-05-16",3,1,0,20,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2439",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,606,"2010-06-06","2010-05-16",3,1,0,21,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2440",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,608,"2010-06-08","2010-05-16",3,1,0,23,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2441",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,609,"2010-06-09","2010-05-16",3,1,0,24,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2442",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,610,"2010-06-10","2010-05-16",0,0,0,25,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2443",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,611,"2010-06-11","2010-05-16",3,1,0,26,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2444",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,614,"2010-06-14","2010-05-16",3,1,0,29,3,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2445",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,617,"2010-06-17","2010-05-16",3,1,0,32,2,2,2,2,0,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2446",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,620,"2010-06-20","2010-05-16",3,1,0,35,4,2,2,2,1,1,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2447",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,623,"2010-06-23","2010-05-16",3,1,0,38,4,2,2,2,1,1,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2448",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,624,"2010-06-24","2010-05-16",3,1,0,39,3,2,2,2,1,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
"2449",2010,"2010_D1","CA054","CA1552","CA2442","2010-05-16","fledged","CA2443","2010-05-16","fledged","CA2444","2010-05-16","fledged",NA,NA,NA,NA,NA,NA,627,"2010-06-27","2010-05-16",3,1,0,42,2,2,2,2,1,0,26,26,26,NA,NA,2,44,37.7,40.5,25.1,25,25,24.9,108,109,109,109,505,503,"U"
