"","X","dayID","Nest_ID","Brood_age","Date2","Year","Male_ID","Female_ID","Chick1_ID","Chick1_HD","Chick1_Fate","Chick2_ID","Chick2_HD","Chick2_Fate","Chick3_ID","Chick3_HD","Chick3_Fate","Chick4_ID","Chick4_HD","Chick4_Fate","Chick5_ID","Chick5_HD","Chick5_Fate","Date","Hatching_date","Parents","male_care","female_care","Chicks_nr","Chick1_pres","Chick2_pres","Chick3_pres","Chick4_pres","Chick5_pres","Chick1_surv_age","Chick2_surv_age","Chick3_surv_age","Chick4_surv_age","Chick5_surv_age","Female_dur_care","Male_dur_care","Manipulation","Chick1_pres_full","Chick2_pres_full","Chick3_pres_full","Chick4_pres_full","Chick5_pres_full","Chick_nr2","M_tarsus_mean","Male_CI","F_tarsus_mean","Female_CI","julian_hatching_date","Mean_hatching_date","Sd","Relative_hatching_date","Chick_presence_max_age","Chick_presence_max_day","Male_care_full","Female_care_full","Brood_fate","Female_care_lead","Chick_change_nr","Chick_change","Female_change","End_of_care","Mean_brood_CI","Max_chick_CI","Manip_type","Brood_max_size"
"1549",1549,"2010_A13_19","2010_A13",19,"2010-06-10",2010,"CA1234","CA2312","CA2341","2010-05-22","died","CA2481","2010-05-22","unknown","CA2482","2010-05-22","fledged",NA,NA,NA,NA,NA,NA,610,"2010-05-22",3,1,0,1,0,0,2,NA,NA,2,5,26,NA,NA,13,26,"U",0,0,1,NA,NA,1,25.2,39.0169,25.3,39.84562,142,136.643451143451,15.0639532858246,0.35558719247951,26,26,1,0,"fledged",0,0,0,0,"Desertion",5.72404651401225,6.55447855044797,"U",2
"1550",1550,"2010_A13_20","2010_A13",20,"2010-06-11",2010,"CA1234","CA2312","CA2341","2010-05-22","died","CA2481","2010-05-22","unknown","CA2482","2010-05-22","fledged",NA,NA,NA,NA,NA,NA,NA,"2010-05-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,26,NA,NA,13,26,"U",0,0,1,NA,NA,1,25.2,39.0169,25.3,39.84562,142,136.643451143451,15.0639532858246,0.35558719247951,26,26,1,0,"fledged",0,0,0,0,"Desertion",5.72404651401225,6.55447855044797,"U",2
"1551",1551,"2010_A13_21","2010_A13",21,"2010-06-12",2010,"CA1234","CA2312","CA2341","2010-05-22","died","CA2481","2010-05-22","unknown","CA2482","2010-05-22","fledged",NA,NA,NA,NA,NA,NA,NA,"2010-05-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,26,NA,NA,13,26,"U",0,0,1,NA,NA,1,25.2,39.0169,25.3,39.84562,142,136.643451143451,15.0639532858246,0.35558719247951,26,26,1,0,"fledged",0,0,0,0,"Desertion",5.72404651401225,6.55447855044797,"U",2
"1552",1552,"2010_A13_22","2010_A13",22,"2010-06-13",2010,"CA1234","CA2312","CA2341","2010-05-22","died","CA2481","2010-05-22","unknown","CA2482","2010-05-22","fledged",NA,NA,NA,NA,NA,NA,NA,"2010-05-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,26,NA,NA,13,26,"U",0,0,1,NA,NA,1,25.2,39.0169,25.3,39.84562,142,136.643451143451,15.0639532858246,0.35558719247951,26,26,1,0,"fledged",0,0,0,0,"Desertion",5.72404651401225,6.55447855044797,"U",2
"1553",1553,"2010_A13_23","2010_A13",23,"2010-06-14",2010,"CA1234","CA2312","CA2341","2010-05-22","died","CA2481","2010-05-22","unknown","CA2482","2010-05-22","fledged",NA,NA,NA,NA,NA,NA,614,"2010-05-22",3,1,0,1,0,0,2,NA,NA,2,5,26,NA,NA,13,26,"U",0,0,1,NA,NA,1,25.2,39.0169,25.3,39.84562,142,136.643451143451,15.0639532858246,0.35558719247951,26,26,1,0,"fledged",0,0,0,0,"Desertion",5.72404651401225,6.55447855044797,"U",2
"1554",1554,"2010_A13_24","2010_A13",24,"2010-06-15",2010,"CA1234","CA2312","CA2341","2010-05-22","died","CA2481","2010-05-22","unknown","CA2482","2010-05-22","fledged",NA,NA,NA,NA,NA,NA,615,"2010-05-22",3,1,0,1,0,0,2,NA,NA,2,5,26,NA,NA,13,26,"U",0,0,1,NA,NA,1,25.2,39.0169,25.3,39.84562,142,136.643451143451,15.0639532858246,0.35558719247951,26,26,1,0,"fledged",0,0,0,0,"Desertion",5.72404651401225,6.55447855044797,"U",2
"1555",1555,"2010_A13_25","2010_A13",25,"2010-06-16",2010,"CA1234","CA2312","CA2341","2010-05-22","died","CA2481","2010-05-22","unknown","CA2482","2010-05-22","fledged",NA,NA,NA,NA,NA,NA,NA,"2010-05-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,26,NA,NA,13,26,"U",0,0,1,NA,NA,1,25.2,39.0169,25.3,39.84562,142,136.643451143451,15.0639532858246,0.35558719247951,26,26,1,0,"fledged",0,0,0,0,"Desertion",5.72404651401225,6.55447855044797,"U",2
"1556",1556,"2010_A2_0","2010_A2",0,"2010-05-01",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,501,"2010-05-01",4,1,1,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,1,"fledged",1,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1557",1557,"2010_A2_1","2010_A2",1,"2010-05-02",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,502,"2010-05-01",4,1,1,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,1,"fledged",0,0,0,1,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1558",1558,"2010_A2_2","2010_A2",2,"2010-05-03",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,503,"2010-05-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1559",1559,"2010_A2_3","2010_A2",3,"2010-05-04",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1560",1560,"2010_A2_4","2010_A2",4,"2010-05-05",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1561",1561,"2010_A2_5","2010_A2",5,"2010-05-06",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1562",1562,"2010_A2_6","2010_A2",6,"2010-05-07",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1563",1563,"2010_A2_7","2010_A2",7,"2010-05-08",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,508,"2010-05-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1564",1564,"2010_A2_8","2010_A2",8,"2010-05-09",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1565",1565,"2010_A2_9","2010_A2",9,"2010-05-10",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1566",1566,"2010_A2_10","2010_A2",10,"2010-05-11",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,511,"2010-05-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1567",1567,"2010_A2_11","2010_A2",11,"2010-05-12",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,512,"2010-05-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1568",1568,"2010_A2_12","2010_A2",12,"2010-05-13",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1569",1569,"2010_A2_13","2010_A2",13,"2010-05-14",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1570",1570,"2010_A2_14","2010_A2",14,"2010-05-15",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,515,"2010-05-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1571",1571,"2010_A2_15","2010_A2",15,"2010-05-16",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,516,"2010-05-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1572",1572,"2010_A2_16","2010_A2",16,"2010-05-17",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1573",1573,"2010_A2_17","2010_A2",17,"2010-05-18",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,518,"2010-05-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1574",1574,"2010_A2_18","2010_A2",18,"2010-05-19",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1575",1575,"2010_A2_19","2010_A2",19,"2010-05-20",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1576",1576,"2010_A2_20","2010_A2",20,"2010-05-21",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1577",1577,"2010_A2_21","2010_A2",21,"2010-05-22",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,522,"2010-05-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1578",1578,"2010_A2_22","2010_A2",22,"2010-05-23",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1579",1579,"2010_A2_23","2010_A2",23,"2010-05-24",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1580",1580,"2010_A2_24","2010_A2",24,"2010-05-25",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,525,"2010-05-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1581",1581,"2010_A2_25","2010_A2",25,"2010-05-26",2010,"CA1425","15","CA2263","2010-05-01","fledged","CA2264","2010-05-01","fledged",NA,NA,NA,NA,NA,NA,NA,NA,NA,526,"2010-05-01",3,1,0,2,2,2,NA,NA,NA,26,26,NA,NA,NA,2,26,"U",1,1,NA,NA,NA,2,25.5,37.07063,NA,NA,121,136.643451143451,15.0639532858246,-1.03846917516478,26,27,1,0,"fledged",0,0,0,0,"Desertion",5.56342894971067,5.66159922778887,"U",3
"1582",1582,"2010_A22_0","2010_A22",0,"2010-05-08",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,508,"2010-05-08",4,1,1,3,2,2,2,NA,NA,7,26,17.5,NA,NA,14,26,"U",1,1,1,NA,NA,3,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1583",1583,"2010_A22_1","2010_A22",1,"2010-05-09",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",1,1,1,NA,NA,3,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1584",1584,"2010_A22_2","2010_A22",2,"2010-05-10",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",1,1,1,NA,NA,3,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1585",1585,"2010_A22_3","2010_A22",3,"2010-05-11",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",1,1,1,NA,NA,3,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1586",1586,"2010_A22_4","2010_A22",4,"2010-05-12",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",1,1,1,NA,NA,3,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1587",1587,"2010_A22_5","2010_A22",5,"2010-05-13",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",1,1,1,NA,NA,3,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1588",1588,"2010_A22_6","2010_A22",6,"2010-05-14",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",1,1,1,NA,NA,3,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,1,1,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1589",1589,"2010_A22_7","2010_A22",7,"2010-05-15",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",0,1,1,NA,NA,2,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1590",1590,"2010_A22_8","2010_A22",8,"2010-05-16",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",0,1,1,NA,NA,2,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1591",1591,"2010_A22_9","2010_A22",9,"2010-05-17",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",0,1,1,NA,NA,2,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1592",1592,"2010_A22_10","2010_A22",10,"2010-05-18",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",0,1,1,NA,NA,2,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1593",1593,"2010_A22_11","2010_A22",11,"2010-05-19",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",0,1,1,NA,NA,2,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1594",1594,"2010_A22_12","2010_A22",12,"2010-05-20",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",0,1,1,NA,NA,2,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",1,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1595",1595,"2010_A22_13","2010_A22",13,"2010-05-21",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,521,"2010-05-08",4,1,1,2,0,2,2,NA,NA,7,26,17.5,NA,NA,14,26,"U",0,1,1,NA,NA,2,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,1,"fledged",0,0,0,1,"Desertion",5.82329854851217,6.198216993818,"U",2
"1596",1596,"2010_A22_14","2010_A22",14,"2010-05-22",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,522,"2010-05-08",3,1,0,2,0,2,2,NA,NA,7,26,17.5,NA,NA,14,26,"U",0,1,1,NA,NA,2,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,0,"fledged",0,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1597",1597,"2010_A22_15","2010_A22",15,"2010-05-23",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26,17.5,NA,NA,14,26,"U",0,1,1,NA,NA,2,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,0,"fledged",0,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
"1598",1598,"2010_A22_16","2010_A22",16,"2010-05-24",2010,"CA178","CA136","CA2414","2010-05-08","died","CA2415","2010-05-08","fledged","CA2416","2010-05-08","died",NA,NA,NA,NA,NA,NA,524,"2010-05-08",3,1,0,2,0,2,2,NA,NA,7,26,17.5,NA,NA,14,26,"U",0,1,1,NA,NA,2,25.1,43.73832,25.6,41.22527,128,136.643451143451,15.0639532858246,-0.573783719283352,26,26,1,0,"fledged",0,0,0,0,"Desertion",5.82329854851217,6.198216993818,"U",2
