Nest_ID,year,ring,date,time,sex,site,nest,left_tarsus,right_tarsus,left_wing,right_wing,weight,fat,blood,code,moult,observer,comments
2010_A4,2010,CA2448,521,1899-12-31 21:45:00,J,A,4,19.8,19.8,,,5.5,,0,MX.XX|BX.XX,,CK,"recapture, brood mixing, before A6"
2010_A4,2010,CA2458,521,1899-12-31 21:45:00,J,A,4,17.8,17.8,,,5,,0,MX.XX|RX.XX,,CK,recapture
2010_A5,2010,CA2266,503,1899-12-31 10:40:00,J,A,5,17.4,17.5,,,5.4,,1,MX.XX|BX.XX,,CK,
2010_A5,2010,CA2298,503,1899-12-31 11:00:00,M,A,5,24.5,24.6,106,105,37.1,,2,GX.MX|RX.YX,O(10),MC,Ringed in 2010
2010_A5,2010,CA2299,503,1899-12-31 11:50:00,F,A,5,25.2,25.1,104,104,39.3,,2,GX.MX|YX.GX,O(10),MC,Ringed in 2010
2010_A5,2010,CA2401,505,1899-12-31 10:10:00,J,A,5,17.1,17.2,,,5.7,,2,MX.XX|RX.XX,,CK,
2010_A5,2010,CA2401,531,1899-12-31 11:35:00,J,A,5,24.3,24.2,,,15.2,,0,MX.XX|RX.XX,,CK,
2010_A6,2010,CA1203,505,1899-12-31 05:50:00,M,A,6,25.9,25.8,110,109,35.7,,1,MX.OX|GX.GX,O(10),CK,
2010_A6,2010,CA1566,507,1899-12-31 11:30:00,F,A,6,25.8,25.9,108,109,40.5,,2,MX.OX|WX.BX,,OV,
2010_A6,2010,CA2448,517,1899-12-31 07:50:00,J,A,6,19.6,19.5,,,6,,1,MX.XX|BX.XX,,CK,
2010_A6,2010,CA2449,517,1899-12-31 07:50:00,J,A,6,18.9,18.8,,,5.6,,1,MX.XX|WX.XX,,CK,
2010_A6,2010,CA2449,521,1899-12-31 22:00:00,J,A,6,19.4,19.5,,,5.8,,1,MX.XX|WX.XX,,CK,recapture
2010_A7,2010,CA168,502,1899-12-31 23:00:00,M,A,7,25.2,25.3,110,110,38.3,,1,OX.MX|LX.GX,O(10),CK,
2010_A7,2010,CA1263,506,1899-12-31 08:00:00,F,A,7,24.3,24.5,106,104,36.8,,1,LX.MX|OX.BX,,OV,
2010_A7,2010,CA2445,517,1899-12-31 06:40:00,J,A,7,18.2,18.2,,,5.4,,1,MX.XX|LX.XX,,CK,
2010_A7,2010,CA2446,517,1899-12-31 06:40:00,J,A,7,18.5,18.5,,,5.9,,1,MX.XX|GX.XX,,CK,
2010_A7,2010,CA2447,517,1899-12-31 06:40:00,J,A,7,18.8,18.7,,,6,,1,MX.XX|WX.XX,,CK,
2010_A8,2010,CA1538,503,1899-12-31 11:50:00,F,A,8,25.4,25.2,108,108,40.8,,1,MX.BX|GX.RX,O(10),CK,
2010_A8,2010,CA2403,506,1899-12-31 04:35:00,M,A,8,25,24.8,109,109,34.7,,1,LX.YX|OX.MX,O(10),OV,
2010_A8,2010,CA2436,515,1899-12-31 19:10:00,J,A,8,18.4,18.4,,,6.3,,1,MX.XX|WX.XX,,CK,
2010_A8,2010,CA2437,515,1899-12-31 19:10:00,J,A,8,18.5,18.5,,,6.4,,1,MX.XX|RX.XX,,CK,
2010_A8,2010,CA2438,515,1899-12-31 19:10:00,J,A,8,18,18,,,6.5,,1,MX.XX|BX.XX,,CK,
2010_A8,2010,CA2438,521,1899-12-31 22:10:00,J,A,8,19.5,19.5,,,6.4,,0,MX.XX|BX.XX,,CK,recapture
2010_A8,2010,CA2478,521,1899-12-31 22:10:00,J,A,8,18,18.3,,,5.3,,1,MX.XX|RX.XX,,CK,"recapture, brood mixing? Before unringed!"
2010_A8,2010,CA2478,527,1899-12-31 19:55:00,J,A,8,,,,,,,0,MX.XX|RX.XX,,CK,"dead chick, about 3 days dead"
2010_A8,2010,CA2438,606,1899-12-31 21:45:00,J,A,8,23.3,23.3,,,16,,0,MX.XX|BX.XX,,CK,recapture
2010_A9,2010,CA2406,506,1899-12-31 08:40:00,F,A,9,24.1,24.1,100,102,39.5,,2,LX.LX|OX.MX,O(10),OV,
2010_A9,2010,CA2002,510,1899-12-31 20:35:00,M,A,9,26,25.9,107,108,40,,1,MX.BX|RX.LX,O(10),CK,
2010_A9,2010,CA2340,522,1899-12-31 08:40:00,J,A,9,17.7,17.7,,,5.7,,1,MX.XX|WX.XX,,OV,
2010_A9,2010,CA2342,522,1899-12-31 19:00:00,J,A,9,17.6,17.7,,,5.6,,1,MX.XX|WX.XX,,OV,
2010_B-1,2010,CA2355,703,1899-12-31 09:35:00,J,B,-1,17.5,17.5,,,6.7,,1,MX.XX|BX.XX,,MC,Hatched 702
2010_B-1,2010,CA2356,703,1899-12-31 09:35:00,J,B,-1,17.3,17.4,,,6.4,,1,MX.XX|LX.XX,,MC,Hatched 702
2010_B-1,2010,CA171,703,1899-12-31 10:50:00,F,B,-1,24.1,24.2,108,108,33.9,,0,OX.MX|LX.RX,O(10),MC,
2010_B-1,2010,CA2355,704,1899-12-31 19:50:00,J,B,-1,18.1,18.1,,,6,,0,MX.XX|BX.XX,,MC,Recapture
2010_B-1,2010,CA2356,704,1899-12-31 19:50:00,J,B,-1,17.9,18,,,5.7,,0,MX.XX|LX.XX,,MC,Recapture
2010_B-1,2010,CA2355,707,1899-12-31 10:15:00,J,B,-1,18.5,18.5,,,5.8,,0,MX.XX|BX.XX,,MC,Recapture
2010_B-101,2010,CA2533,629,1899-12-31 07:15:00,J,B,-101,18.4,18.5,,,5.6,,1,MX.XX|GX.XX,,CK,egg tooth
2010_B-101,2010,CA2534,629,1899-12-31 07:15:00,J,B,-101,18.5,18.6,,,5.9,,1,MX.XX|LX.XX,,CK,egg tooth
2010_B-101,2010,CA2535,629,1899-12-31 07:15:00,J,B,-101,17.8,17.6,,,5.7,,1,MX.XX|WX.XX,,CK,egg tooth
2010_B-101,2010,CA1527,629,1899-12-31 07:30:00,M,B,-101,24.4,24.4,110,110,37.1,,1,MX.BX|OX.RX,N(2)1(1)O(7),CK,
2010_B-101,2010,CA2535,705,1899-12-31 10:20:00,J,B,-101,17.9,18,,,4.9,,0,MX.XX|WX.XX,,MC,Recapture
2010_B101,2010,CA2462,519,1899-12-31 10:50:00,M,B,101,26.5,26.6,112,112,41.5,,2,GX.LX|RX.MX,O(10),CK,
2010_B101,2010,CA1268,519,1899-12-31 11:40:00,F,B,101,24.7,24.5,108,108,36.4,,1,LX.MX|OX.WX,O(10),CK,
2010_B101,2010,CA2464,520,1899-12-31 06:20:00,J,B,101,17.6,17.7,,,5.8,,1,MX.XX|BX.XX,,CK,
2010_B101,2010,CA2465,520,1899-12-31 06:20:00,J,B,101,17.8,17.9,,,5.6,,1,MX.XX|WX.XX,,CK,
2010_B101,2010,CA2466,520,1899-12-31 07:00:00,J,B,101,17.2,17.3,,,5.9,,1,MX.XX|GX.XX,,CK,
2010_B101,2010,CA2464,521,1899-12-31 22:10:00,J,B,101,18.4,18.6,,,5.3,,0,MX.XX|BX.XX,,CK,recapture
2010_B101,2010,CA2465,521,1899-12-31 22:10:00,J,B,101,18.2,18,,,5.1,,0,MX.XX|WX.XX,,CK,recapture
2010_B101,2010,CA2466,521,1899-12-31 22:10:00,J,B,101,17.8,17.8,,,5.6,,0,MX.XX|GX.XX,,CK,recapture
2010_B103,2010,CA2524,621,1899-12-31 20:00:00,M,B,103,25.9,25.9,105,,37.7,,2,RX.GX|RX.MX,2(2)1(1)O(8),CK,L Primary broken
2010_B103,2010,CA2526,623,1899-12-31 10:05:00,F,B,103,25.5,25.5,104,100,41.2,,2,WX.OX|RX.MX,N(1)5(1)4(1)O(7),CK,L Primary broken
2010_B201,2010,CA1566,605,1899-12-31 09:45:00,F,B,201,,,108,108,40.2,,0,MX.OX|WX.BX,O(10),CK,
2010_B201,2010,CA1499,607,1899-12-31 21:00:00,M,B,201,,,,,37.6,,0,MX.RX|GX.GX,2(2)O(8),CK,
2010_B201,2010,CA2530,625,1899-12-31 09:15:00,J,B,201,18.6,18.6,,,6.1,,1,MX.XX|RX.XX,,CK,
2010_B201,2010,CA2531,625,1899-12-31 09:15:00,J,B,201,17.8,17.9,,,5.9,,1,MX.XX|WX.XX,,CK,
2010_B201,2010,CA2532,625,1899-12-31 09:15:00,J,B,201,18.1,18.2,,,6.2,,1,MX.XX|BX.XX,,CK,
2010_C-1,2010,CA2326,508,1899-12-31 19:00:00,J,C,-1,20.6,20.5,,,8.1,,1,MX.XX|WX.XX,,MC,Chick age approximately of 10 days
2010_C-1,2010,CA2327,508,1899-12-31 19:00:00,J,C,-1,20.3,20.3,,,7.9,,1,MX.XX|BX.XX,,MC,Chick age approximately of 10 days
2010_C-1,2010,CA2326,529,1899-12-31 21:45:00,J,C,-1,24.6,24.6,,,28.2,,0,MX.BX|WX.YX,,CK,"recapture, CR added"
2010_C1,2010,CA2295,503,1899-12-31 06:30:00,J,C,1,16.8,16.7,,,6.2,,0,MX.XX|GX.XX,,MC,Wet chick
2010_C1,2010,CA2236,503,1899-12-31 08:05:00,F,C,1,25.3,25.3,107,107,39.4,,2,LX.LX|RX.MX,O(10),MC,
2010_C1,2010,CA2300,503,1899-12-31 18:50:00,J,C,1,16.9,16.8,,,6.3,,1,MX.XX|RX.XX,,MC,
2010_C1,2010,CA2308,503,1899-12-31 18:50:00,J,C,1,17.1,17.2,,,6.2,,1,MX.XX|WX.XX,,MC,
2010_C1,2010,CA1272,502,1899-12-31 20:10:00,M,C,1,24.2,24.3,103,103,37.2,,1,LX.MX|BX.LX,O(10),MC,
2010_C1,2010,CA2295,515,1899-12-31 22:00:00,J,C,1,21.1,20.9,,,10.3,,0,MX.XX|GX.XX,,CK,
2010_C1,2010,CA2308,515,1899-12-31 22:00:00,J,C,1,21.1,21.1,,,9.6,,0,MX.XX|WX.XX,,CK,
2010_C101,2010,CA2423,511,1899-12-31 18:00:00,F,C,101,23.4,23.5,105,106,39.5,,2,YX.GX|RX.MX,O(10),CK,
2010_C102,2010,CA2472,520,1899-12-31 20:30:00,M,C,102,24.7,24.8,111,111,39.9,,2,LX.RX|RX.MX,O(10),CK,
2010_C102,2010,CA2486,525,1899-12-31 08:40:00,F,C,102,24.3,24.3,108,108,39,,2,WX.YX|RX.MX,O(10),CK,
2010_C103,2010,CA044,514,1899-12-31 19:30:00,F,C,103,,,,,,,0,RX.MX|OX.WX,,CK,observation only
2010_C103,2010,CA2033,514,1899-12-31 19:30:00,M,C,103,,,,,,,0,MX.BX|GX.OX,,CK,observation only
2010_C104,2010,CA2440,515,1899-12-31 22:40:00,M,C,104,25.5,25.6,107,107,40.5,,0,GX.GX|RX.MX,O(10),CK,
2010_C104,2010,CA2440,525,1899-12-31 08:55:00,M,C,104,,,,,39.6,,0,GX.GX|RX.MX,,CK,
2010_C104,2010,CA2487,525,1899-12-31 10:00:00,F,C,104,23.3,23.3,105,105,36.5,,2,OX.OX|RX.MX,O(10),CK,
2010_C104,2010,CA2495,604,1899-12-31 10:30:00,J,C,104,18.5,18.6,,,6.1,,1,MX.XX|WX.XX,,CK,
2010_C104,2010,CA2496,604,1899-12-31 10:30:00,J,C,104,17.6,17.5,,,6.2,,1,MX.XX|GX.XX,,CK,
2010_C104,2010,CA2497,604,1899-12-31 15:10:00,J,C,104,17.8,18,,,6.3,,1,MX.XX|LX.XX,,CK,
2010_C104,2010,CA2495,606,1899-12-31 22:25:00,J,C,104,19.2,19.2,,,5.4,,0,MX.XX|WX.XX,,CK,recapture
2010_C104,2010,CA2496,606,1899-12-31 22:25:00,J,C,104,18.1,18.2,,,5.2,,0,MX.XX|GX.XX,,CK,recapture
2010_C104,2010,CA2497,606,1899-12-31 22:25:00,J,C,104,18.6,18.7,,,5.1,,0,MX.XX|LX.XX,,CK,recapture
2010_C105,2010,CA1430,526,1899-12-31 20:30:00,M,C,105,25.2,25.2,109,108,38.9,,1,BX.MX|RX.OX,2(1)O(9),CK,
2010_C106,2010,CA2473,520,1899-12-31 21:00:00,M,C,106,26.5,26.5,104,105,39.5,,2,LX.YX|RX.MX,O(10),CK,
2010_C106,2010,CA1570,528,1899-12-31 09:15:00,F,C,106,24.2,24.3,,,39,,0,MX.YX|BX.RX,,CK,
2010_C107,2010,CA171,525,1899-12-31 10:30:00,F,C,107,24.3,24.3,109,109,39.4,,1,OX.MX|LX.RX,O(10),CK,
2010_C108,2010,CA2050,602,1899-12-31 06:45:00,F,C,108,25.8,26,,,43.6,,0,YX.GX|OX.MX,O(10),CK,
2010_C108,2010,CA1416,605,1899-12-31 20:15:00,M,C,108,25.4,25.6,107,108,39.5,,1,MX.OX|BX.WX,4(2)O(8),CK,
2010_C108,2010,CA2513,616,1899-12-31 10:40:00,J,C,108,18.5,18.5,,,6.5,,2,MX.XX|BX.XX,,CK,hatched 615
2010_C108,2010,CA2514,616,1899-12-31 10:40:00,J,C,108,18.8,18.8,,,6.5,,1,MX.XX|GX.XX,,CK,hatched 615
2010_C108,2010,CA2515,616,1899-12-31 10:40:00,J,C,108,18.8,18.8,,,6.3,,1,MX.XX|WX.XX,,CK,hatched 615
2010_C108,2010,CA2513,624,1899-12-31 22:05:00,J,C,108,20.2,20.2,,,7.2,,0,MX.XX|BX.XX,,CK,recapture
2010_C108,2010,CA2514,624,1899-12-31 22:05:00,J,C,108,20.6,20.7,,,8.3,,0,MX.XX|GX.XX,,CK,recapture
2010_C111,2010,CA2265,602,1899-12-31 07:55:00,F,C,111,24.4,24.5,,,39.5,,0,BX.OX|RX.MX,O(10),CK,
2010_C111,2010,CA1310,603,1899-12-31 20:15:00,M,C,111,,,,,37,,0,LX.MX|LX.YX,1(1)O(9),CK,
2010_C111,2010,CA2525,623,1899-12-31 09:40:00,J,C,111,18.4,18.3,,,6.6,,2,MX.XX|WX.XX,,CK,
2010_C111,2010,CA2527,623,1899-12-31 17:40:00,J,C,111,17.9,18,,,5.9,,1,MX.XX|RX.XX,,CK,
2010_C111,2010,CA2528,623,1899-12-31 18:45:00,J,C,111,18,18.1,,,5.6,,1,MX.XX|LX.XX,,CK,
2010_C112,2010,CA1409,602,1899-12-31 18:00:00,M,C,112,,,,,,,0,MX.OX|WX.OX,,CK,observation only
2010_C112,2010,CA1526,602,1899-12-31 18:00:00,F,C,112,,,,,,,0,YX.RX|YX.LM,,CK,observation only
2010_C114,2010,CA2214,604,1899-12-31 21:00:00,M,C,114,24.4,24.4,111,111,34,,1,MX.BX|LX.LX,O(10),CK,CR identical with CA2035
2010_C114,2010,CA1254,606,1899-12-31 11:00:00,F,C,114,,,,,39,,0,LX.MX|BX.GX,O(10),CK,
2010_C114,2010,CA2510,614,1899-12-31 09:30:00,J,C,114,18.5,18.5,,,5.8,,1,MX.XX|GX.XX,,CK,
2010_C114,2010,CA2511,614,1899-12-31 09:30:00,J,C,114,17.1,17.2,,,5.1,,1,MX.XX|LX.XX,,CK,
2010_C115,2010,CA2036,604,1899-12-31 20:00:00,F,C,115,,,102,102,34.7,,0,YX.RX|RX.YM,O(10),CK,
2010_C115,2010,CA2282,605,1899-12-31 20:45:00,M,C,115,26,26,,,40.4,,1,MX.BX|BX.YX,1(2)O(8),CK,
2010_C115,2010,CA2351,627,1899-12-31 11:30:00,J,C,115,17.4,17.5,,,6.2,,1,MX.XX|RX.XX,,MC,First observation
2010_C115,2010,CA2352,627,1899-12-31 11:30:00,J,C,115,17.3,17.2,,,6.3,,1,MX.XX|GX.XX,,MC,First observation
2010_C115,2010,CA2353,627,1899-12-31 11:30:00,J,C,115,17.3,17.4,,,6.7,,1,MX.XX|LX.XX,,MC,First observation
2010_C116,2010,CA2487,619,1899-12-31 10:30:00,F,C,116,,,,,35.2,,0,OX.OX|RX.MX,4(1)O(9),CK,
2010_C116,2010,CA2002,621,1899-12-31 20:10:00,M,C,116,25.9,25.9,107,108,40.4,,0,MX.BX|RX.LX,2(1)1(1)O(8),MC,
2010_C116,2010,CA2359,710,1899-12-31 19:50:00,J,C,116,17,17.1,,,6.1,,1,MX.XX|RX.XX,,MC,First observation
2010_C116,2010,CA2360,710,1899-12-31 19:50:00,J,C,116,17.1,17.1,,,6.2,,1,MX.XX|WX.XX,,MC,First observation
2010_C116,2010,CA2361,711,1899-12-31 08:15:00,J,C,116,17.2,17.1,,,6.1,,1,MX.XX|BX.XX,,MC,First observation
2010_C117,2010,CA1278,619,1899-12-31 10:50:00,F,C,117,,,,,36.8,,0,MX.RX|BX.OX,4(2)1(1)-(1)O(6),CK,
2010_C117,2010,CA1248,622,1899-12-31 19:00:00,M,C,117,,,,,35.7,,0,MX.YX|BX.LX,3(1)1(1)O(8),CK,
2010_C117,2010,CA2364,711,1899-12-31 11:05:00,J,C,117,18,18,,,5.4,,1,MX.XX|WX.XX,,MC,
2010_C118,2010,CA1579,622,1899-12-31 19:50:00,F,C,118,,,,,35,,0,WX.BX|BX.YM,N(2)1(1)O(7),CK,
2010_C118,2010,CA1213,624,1899-12-31 19:35:00,M,C,118,25.2,25.2,110,110,37.2,,1,MX.OX|LX.YX,,CK,
2010_C118,2010,CA2362,711,1899-12-31 09:20:00,J,C,118,17.2,17.1,,,6,,1,MX.XX|GX.XX,,MC,Hatched 710
2010_C118,2010,CA2363,711,1899-12-31 09:20:00,J,C,118,17.2,17.1,,,6.1,,1,MX.XX|LX.XX,,MC,Hatched 710
2010_C2,2010,CA1499,502,1899-12-31 21:30:00,M,C,2,25.6,25.6,108,108,38,,1,MX.RX|GX.GX,O(10),CK,
2010_C2,2010,CA1531,506,1899-12-31 09:30:00,F,C,2,25.3,25,108,108,42.4,,1,MX.OX|BX.RX,,OV,
2010_C2,2010,CA2331,514,1899-12-31 18:00:00,J,C,2,19,19.1,,,6.1,,1,MX.XX|BX.XX,,OV,
2010_C2,2010,CA2332,514,1899-12-31 18:00:00,J,C,2,18.5,18.6,,,6.3,,1,MX.XX|GX.XX,,OV,
2010_C2,2010,CA2333,514,1899-12-31 18:00:00,J,C,2,17.5,17.5,,,6.4,,1,MX.XX|RX.XX,,OV,
2010_C202,2010,CA2236,602,1899-12-31 07:15:00,F,C,202,,,,,40.8,,0,LX.LX|RX.MX,1(1)-(1)O(8),CK,
2010_C3,2010,CA1418,502,1899-12-31 20:25:00,M,C,3,26.1,26.2,109,109,41.8,,1,MX.YX|OX.OX,O(10),MC,
2010_C3,2010,CA1570,502,1899-12-31 20:30:00,F,C,3,24.2,24.2,107,107,36.5,,1,MX.YX|BX.RX,O(10),CK,
2010_C3,2010,CA2314,504,1899-12-31 19:20:00,J,C,3,16,16,,,5.4,,1,MX.XX|RX.XX,,MC,
2010_C3,2010,CA2315,504,1899-12-31 19:20:00,J,C,3,15.9,16,,,5.3,,1,MX.XX|GX.XX,,MC,
2010_C3,2010,CA2315,505,1899-12-31 19:15:00,J,C,3,17.4,17.4,102,101,4.9,,0,MX.XX|GX.XX,,CK,
2010_C3,2010,CA2402,505,1899-12-31 19:15:00,J,C,3,18,18.1,,,5.3,,1,MX.XX|BX.XX,,CK,
2010_C3,2010,CA2314,531,1899-12-31 23:10:00,J,C,3,23.5,23.4,,,17.6,,0,MX.BX|OX.GX,,CK,"recapture, CR changed"
2010_C3,2010,CA2402,606,1899-12-31 22:10:00,J,C,3,25.3,25.3,,,23.7,,0,MX.BX|BX.WX,,CK,recapture
2010_C4,2010,CA137,502,1899-12-31 08:15:00,F,C,4,24.6,24.5,107,107,36.1,,1,YX.MX|LX.YX,O(10),MC,
2010_C4,2010,CA2317,505,1899-12-31 18:25:00,J,C,4,17.5,17.6,,,5.2,,1,MX.XX|WX.XX,,MC,Hatched 504
2010_C4,2010,CA2318,505,1899-12-31 18:25:00,J,C,4,17.4,17.4,,,5.1,,1,MX.XX|LX.XX,,MC,Hatched 504
2010_C4,2010,CA2317,515,1899-12-31 21:15:00,J,C,4,19.7,19.8,,,7,,0,MX.XX|WX.XX,,CK,
2010_C4,2010,CA2318,515,1899-12-31 21:15:00,J,C,4,20.2,20.2,,,8.7,,0,MX.XX|LX.XX,,CK,
2010_C4,2010,CA2317,521,1899-12-31 21:30:00,J,C,4,21.9,21.9,,,10.4,,0,MX.XX|WX.XX,,CK,recapture
2010_C4,2010,CA2318,521,1899-12-31 21:30:00,J,C,4,22.6,22.6,,,14.2,,0,MX.XX|LX.XX,,CK,recapture
2010_C5,2010,CA2221,501,1899-12-31 23:10:00,M,C,5,25.5,25.4,105,105,36.4,,1,GX.WX|RX.MX,O(10),MC,
2010_C5,2010,CA1579,507,1899-12-31 12:15:00,F,C,5,25.4,25.3,109,109,37.6,,1,WX.BX|BX.YM,O(10),OV,
2010_C5,2010,CA2479,522,1899-12-31 10:15:00,J,C,5,17.6,17.6,,,5.6,,1,MX.XX|GX.XX,,CK,
2010_C5,2010,CA2480,522,1899-12-31 18:00:00,J,C,5,18.6,18.5,,,5.6,,1,MX.XX|RX.XX,,CK,
2010_C6,2010,CA2297,503,1899-12-31 09:30:00,F,C,6,24.8,24.9,103,102,40.1,,2,GX.MX|WX.BX,O(10),MC,Ringed in 2010
2010_C7,2010,CA2265,502,1899-12-31 07:00:00,F,C,7,24.4,24.3,99,103,39,,1,BX.OX|RX.MX,O(10),CK,looks very male like
2010_C7,2010,CA1310,502,1899-12-31 21:30:00,M,C,7,25.2,25.1,106,105,35.2,,1,LX.MX|LX.YX,O(10),MC,
2010_C8,2010,CA2296,503,1899-12-31 06:55:00,F,C,8,23.1,23.1,102,101,35.8,,2,GX.MX|OX.BX,O(10),MC,Ringed in 2010
2010_C9,2010,CA2050,508,1899-12-31 19:40:00,F,C,9,25.1,25.1,109,110,43.7,,1,YX.GX|OX.MX,O(10),MC,
2010_D-1,2010,CA2289,502,1899-12-31 09:25:00,J,D,-1,16.4,16.4,,,5.2,,1,MX.XX|BX.XX,,MC,First observation
2010_D-1,2010,CA2290,502,1899-12-31 09:25:00,J,D,-1,16.9,16.8,,,5.1,,1,MX.XX|LX.XX,,MC,First observation
2010_D-1,2010,CA2291,502,1899-12-31 09:25:00,J,D,-1,17.1,17,,,5.4,,1,MX.XX|RX.XX,,MC,First observation
2010_D-1,2010,CA2289,515,1899-12-31 21:40:00,J,D,-1,21.2,21.4,,,10.8,,0,MX.XX|BX.XX,,CK,
2010_D-1,2010,CA2290,515,1899-12-31 21:40:00,J,D,-1,21.7,21.8,,,11.8,,0,MX.XX|LX.XX,,CK,
2010_D-1,2010,CA2291,515,1899-12-31 21:40:00,J,D,-1,22.3,22.4,,,12.2,,0,MX.XX|RX.XX,,CK,
2010_D-1,2010,CA2289,521,1899-12-31 22:00:00,J,D,-1,22.9,22.8,,,14.8,,0,MX.XX|BX.XX,,CK,recapture
2010_D-101,2010,CA2499,608,1899-12-31 08:30:00,J,D,-101,18.1,18.3,,,5.5,,1,MX.XX|RX.XX,,CK,
2010_D-101,2010,CA2500,608,1899-12-31 08:30:00,J,D,-101,18.3,18.2,,,5.7,,1,MX.XX|GX.XX,,CK,
2010_D-101,2010,CA2504,608,1899-12-31 08:30:00,J,D,-101,17.8,17.9,,,5.2,,1,MX.XX|WX.XX,,CK,
2010_D-101,2010,CA1258,608,1899-12-31 08:40:00,F,D,-101,24,,106,106,33.4,,1,LX.MX|BX.YX,O(10),CK,"right tarsus not measured, swollen joint"
2010_D-101,2010,CA1349,608,1899-12-31 09:10:00,M,D,-101,25.2,25,109,109,33.8,,1,LX.MX|OX.YX,O(10),CK,
2010_D-2,2010,CA2292,502,1899-12-31 11:40:00,J,D,-2,22.5,22.6,,,19.6,,2,MX.XX|WX.XX,,MC,Chick age approximately of 15 days; Coordinates (300345 Y 2646462)
2010_D1,2010,CA1552,503,1899-12-31 09:30:00,F,D,1,24.9,25,109,109,40.5,,1,GX.MX|LX.WX,O(10),CK,
2010_D1,2010,CA054,505,1899-12-31 20:00:00,M,D,1,25,25.1,108,109,37.7,,1,WX.MX|LX.WX,O(10),MC,Change plastic rings (colours of rings not visible)
2010_D1,2010,CA2442,516,1899-12-31 09:00:00,J,D,1,17.9,17.9,,,5.9,,1,MX.XX|BX.XX,,CK,
2010_D1,2010,CA2443,516,1899-12-31 09:00:00,J,D,1,18.1,18.1,,,5.7,,1,MX.XX|WX.XX,,CK,
2010_D1,2010,CA2444,516,1899-12-31 19:10:00,J,D,1,17.2,17.2,,,5.9,,1,MX.XX|LX.XX,,CK,
2010_D1,2010,CA2442,531,1899-12-31 21:40:00,J,D,1,22.8,22.6,,,12.7,,0,MX.XX|BX.XX,,CK,
2010_D1,2010,CA2443,531,1899-12-31 21:40:00,J,D,1,22.4,22.4,,,12,,0,MX.XX|WX.XX,,CK,
2010_D1,2010,CA2444,531,1899-12-31 21:40:00,J,D,1,21.2,21.2,,,10,,0,MX.XX|LX.XX,,CK,
2010_D101,2010,CA1409,515,1899-12-31 08:00:00,M,D,101,,,,,,,0,MX.OX|WX.OX,,CK,observation only
2010_D101,2010,CA1526,515,1899-12-31 08:00:00,F,D,101,,,,,,,0,YX.RX|YX.LM,,CK,observation only
2010_D102,2010,CA2299,525,1899-12-31 19:15:00,F,D,102,,,,,,,0,GX.MX|YX.GX,,CK,observation only
2010_D102,2010,CA324,525,1899-12-31 19:15:00,M,D,102,25.1,25.1,110,110,36.8,,1,MX.RX|GX.OX,O(10),CK,
2010_D103,2010,CA2073,525,1899-12-31 19:50:00,M,D,103,,,,,,,0,WX.BX|YX.LM,,CK,observation only
2010_D103,2010,CA2082,525,1899-12-31 19:50:00,F,D,103,26.1,26.3,110,110,38.3,,1,YX.MX|WX.GX,O(10),CK,
2010_D104,2010,CA2489,525,1899-12-31 20:40:00,M,D,104,25.7,25.7,109,108,37.4,,2,LX.WX|RX.MX,O(10),CK,
2010_D104,2010,CA136,529,1899-12-31 09:00:00,F,D,104,25.2,25.1,,,42.5,,0,YX.MX|RX.RX,1(2)O(8),OV,
2010_D105,2010,CA2529,624,1899-12-31 20:00:00,M,D,105,24.8,24.7,107,107,34.4,,2,OX.YX|RX.MX,,CK,CR identical with CA2213
2010_D105,2010,CA2354,628,1899-12-31 07:15:00,F,D,105,23.8,23.8,103,104,36.1,,2,GX.MX|OX.YX,O(10),MC,Ringed in 2010
2010_E-1,2010,CA2319,506,1899-12-31 19:30:00,J,E,-1,17.9,17.8,,,5.6,,1,MX.XX|RX.XX,,MC,Hatched approximately 504
2010_E-1,2010,CA2320,506,1899-12-31 19:30:00,J,E,-1,17.4,17.5,,,5.3,,1,MX.XX|LX.XX,,MC,Hatched approximately 504
2010_E-1,2010,CA2319,521,1899-12-31 21:15:00,J,E,-1,22.7,22.8,,,14.2,,0,MX.XX|RX.XX,,CK,recapture
2010_E-1,2010,CA2320,606,1899-12-31 21:25:00,J,E,-1,23.1,23.1,,,22,,0,MX.BX|LX.RX,,CK,"recapture, fledged"
2010_E101,2010,CA2249,510,1899-12-31 10:55:00,M,E,101,24.6,24.7,104,104,32.9,,2,MX.BX|LX.OX,O(10),CK,
2010_E101,2010,CA1297,516,1899-12-31 10:40:00,F,E,101,25.7,25.6,109,109,41.2,,1,LX.MX|YX.YX,O(10),CK,
2010_E101,2010,CA2493,530,1899-12-31 10:55:00,J,E,101,18.5,18.6,,,6.6,,1,MX.XX|LX.XX,,CK,
2010_E102,2010,CA2241,525,1899-12-31 21:50:00,M,E,102,26.1,26,107,108,38.6,,1,MX.BX|BX.GX,O(10),CK,
2010_E102,2010,CA2041,529,1899-12-31 08:30:00,F,E,102,24.5,24.6,,,39.4,,0,BX.RX|OX.MX,,OV,
2010_E102,2010,CA2507,611,1899-12-31 17:50:00,J,E,102,17.6,17.8,,,6.2,,1,MX.XX|WX.XX,,CK,
2010_E102,2010,E102.DEAD.CHICK,611,1899-12-31 17:50:00,J,E,102,18,18,,,6,,0,XX.XX|XX.XX,,CK,"trampled, by cattle which just passed by?"
2010_E102,2010,CA2508,612,1899-12-31 09:30:00,J,E,102,18,18,,,6.3,,1,MX.XX|BX.XX,,CK,
