"","X","dayID","Nest_ID","Brood_age","Date2","Year","Male_ID","Female_ID","Chick1_ID","Chick1_HD","Chick1_Fate","Chick2_ID","Chick2_HD","Chick2_Fate","Chick3_ID","Chick3_HD","Chick3_Fate","Chick4_ID","Chick4_HD","Chick4_Fate","Chick5_ID","Chick5_HD","Chick5_Fate","Date","Hatching_date","Parents","male_care","female_care","Chicks_nr","Chick1_pres","Chick2_pres","Chick3_pres","Chick4_pres","Chick5_pres","Chick1_surv_age","Chick2_surv_age","Chick3_surv_age","Chick4_surv_age","Chick5_surv_age","Female_dur_care","Male_dur_care","Manipulation","M_tarsus_mean","Male_CI","F_tarsus_mean","Female_CI","Chick1_pres_full","Chick2_pres_full","Chick3_pres_full","Chick4_pres_full","Chick5_pres_full","Chick_nr2","julian_hatching_date","Mean_hatching_date","Sd","Relative_hatching_date","Chick_presence_max_age","Chick_presence_max_day","Male_care_full","Female_care_full","Brood_fate","Chick1_pres_lead","Chick2_pres_lead","Chick3_pres_lead","Chick4_pres_lead","Chick5_pres_lead","Female_care_lead","Chick1_change_lead","Chick2_change_lead","Chick3_change_lead","Chick4_change_lead","Chick5_change_lead","Chick_change_nr","Chick_change","Female_change","End_of_care","Mean_brood_CI","Max_chick_CI"
"205",205,"2006_C10_10","2006_C10",10,"2006-06-22",2006,"CA013","CA034","CA218","2006-06-12","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622,"2006-06-12",3,1,0,1,2,NA,NA,NA,NA,18,NA,NA,NA,NA,1.5,18,"U",25.2,41.0329506467431,25.7,37.0962243080211,1,NA,NA,NA,NA,1,163,157.931684334511,10.4953964353044,0.482908453885554,18,17,1,0,"unknown",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,"Desertion",5.28076237444278,5.28076237444278
"206",206,"2006_C10_11","2006_C10",11,"2006-06-23",2006,"CA013","CA034","CA218","2006-06-12","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623,"2006-06-12",3,1,0,1,2,NA,NA,NA,NA,18,NA,NA,NA,NA,1.5,18,"U",25.2,41.0329506467431,25.7,37.0962243080211,1,NA,NA,NA,NA,1,163,157.931684334511,10.4953964353044,0.482908453885554,18,17,1,0,"unknown",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,"Desertion",5.28076237444278,5.28076237444278
"207",207,"2006_C10_12","2006_C10",12,"2006-06-24",2006,"CA013","CA034","CA218","2006-06-12","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-06-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,1.5,18,"U",25.2,41.0329506467431,25.7,37.0962243080211,1,NA,NA,NA,NA,1,163,157.931684334511,10.4953964353044,0.482908453885554,18,17,1,0,"unknown",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,"Desertion",5.28076237444278,5.28076237444278
"208",208,"2006_C10_13","2006_C10",13,"2006-06-25",2006,"CA013","CA034","CA218","2006-06-12","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625,"2006-06-12",3,1,0,1,2,NA,NA,NA,NA,18,NA,NA,NA,NA,1.5,18,"U",25.2,41.0329506467431,25.7,37.0962243080211,1,NA,NA,NA,NA,1,163,157.931684334511,10.4953964353044,0.482908453885554,18,17,1,0,"unknown",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,"Desertion",5.28076237444278,5.28076237444278
"209",209,"2006_C10_14","2006_C10",14,"2006-06-26",2006,"CA013","CA034","CA218","2006-06-12","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-06-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,1.5,18,"U",25.2,41.0329506467431,25.7,37.0962243080211,1,NA,NA,NA,NA,1,163,157.931684334511,10.4953964353044,0.482908453885554,18,17,1,0,"unknown",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,"Desertion",5.28076237444278,5.28076237444278
"210",210,"2006_C10_15","2006_C10",15,"2006-06-27",2006,"CA013","CA034","CA218","2006-06-12","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-06-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,1.5,18,"U",25.2,41.0329506467431,25.7,37.0962243080211,1,NA,NA,NA,NA,1,163,157.931684334511,10.4953964353044,0.482908453885554,18,17,1,0,"unknown",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,"Desertion",5.28076237444278,5.28076237444278
"211",211,"2006_C10_16","2006_C10",16,"2006-06-28",2006,"CA013","CA034","CA218","2006-06-12","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628,"2006-06-12",3,1,0,1,2,NA,NA,NA,NA,18,NA,NA,NA,NA,1.5,18,"U",25.2,41.0329506467431,25.7,37.0962243080211,1,NA,NA,NA,NA,1,163,157.931684334511,10.4953964353044,0.482908453885554,18,17,1,0,"unknown",1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,"Desertion",5.28076237444278,5.28076237444278
"212",212,"2006_C10_17","2006_C10",17,"2006-06-29",2006,"CA013","CA034","CA218","2006-06-12","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629,"2006-06-12",3,1,0,1,2,NA,NA,NA,NA,18,NA,NA,NA,NA,1.5,18,"U",25.2,41.0329506467431,25.7,37.0962243080211,1,NA,NA,NA,NA,1,163,157.931684334511,10.4953964353044,0.482908453885554,18,17,1,0,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Desertion",5.28076237444278,5.28076237444278
"213",213,"2006_C105_0","2006_C105",0,"2006-05-27",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,527,"2006-05-27",0,1,1,2,2,2,0,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,1,0,NA,NA,2,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,1,"fledged",1,1,1,NA,NA,0,0,0,0,NA,NA,0,0,1,"Desertion",5.83173749935854,6.32595254167706
"214",214,"2006_C105_1","2006_C105",1,"2006-05-28",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,528,"2006-05-27",0,0,0,3,2,2,2,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,1,1,NA,NA,3,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,1,1,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"215",215,"2006_C105_2","2006_C105",2,"2006-05-29",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,1,1,NA,NA,3,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,1,1,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"216",216,"2006_C105_3","2006_C105",3,"2006-05-30",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,530,"2006-05-27",3,1,0,3,2,2,2,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,1,1,NA,NA,3,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,1,0,NA,NA,0,0,0,1,NA,NA,1,1,0,"Desertion",5.83173749935854,6.32595254167706
"217",217,"2006_C105_4","2006_C105",4,"2006-05-31",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,531,"2006-05-27",3,1,0,2,2,2,0,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,1,0,NA,NA,2,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"218",218,"2006_C105_5","2006_C105",5,"2006-06-01",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,1,0,NA,NA,2,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"219",219,"2006_C105_6","2006_C105",6,"2006-06-02",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,1,0,NA,NA,2,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,1,0,NA,NA,1,1,0,"Desertion",5.83173749935854,6.32595254167706
"220",220,"2006_C105_7","2006_C105",7,"2006-06-03",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"221",221,"2006_C105_8","2006_C105",8,"2006-06-04",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,604,"2006-05-27",3,1,0,1,2,0,0,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"222",222,"2006_C105_9","2006_C105",9,"2006-06-05",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,605,"2006-05-27",3,1,0,1,2,0,0,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"223",223,"2006_C105_10","2006_C105",10,"2006-06-06",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"224",224,"2006_C105_11","2006_C105",11,"2006-06-07",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,607,"2006-05-27",3,1,0,1,2,0,0,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"225",225,"2006_C105_12","2006_C105",12,"2006-06-08",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"226",226,"2006_C105_13","2006_C105",13,"2006-06-09",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,609,"2006-05-27",3,1,0,1,2,0,0,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"227",227,"2006_C105_14","2006_C105",14,"2006-06-10",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,610,"2006-05-27",3,1,0,1,2,0,0,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"228",228,"2006_C105_15","2006_C105",15,"2006-06-11",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,611,"2006-05-27",3,1,0,1,2,0,0,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"229",229,"2006_C105_16","2006_C105",16,"2006-06-12",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,612,"2006-05-27",3,1,0,1,2,0,0,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"230",230,"2006_C105_17","2006_C105",17,"2006-06-13",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"231",231,"2006_C105_18","2006_C105",18,"2006-06-14",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,614,"2006-05-27",3,1,0,1,2,0,0,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"232",232,"2006_C105_19","2006_C105",19,"2006-06-15",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"233",233,"2006_C105_20","2006_C105",20,"2006-06-16",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"234",234,"2006_C105_21","2006_C105",21,"2006-06-17",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"235",235,"2006_C105_22","2006_C105",22,"2006-06-18",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"236",236,"2006_C105_23","2006_C105",23,"2006-06-19",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"237",237,"2006_C105_24","2006_C105",24,"2006-06-20",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,620,"2006-05-27",3,1,0,1,2,0,0,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"238",238,"2006_C105_25","2006_C105",25,"2006-06-21",2006,"802122906","CA219","CA105","2006-05-27","fledged","CA106","2006-05-27","fledged","CA111","2006-05-28","died",NA,NA,NA,NA,NA,NA,NA,"2006-05-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3.5,NA,NA,1,26,"U",24.8,37.9820447794942,24.1,40.8670652886784,1,0,0,NA,NA,1,147,157.931684334511,10.4953964353044,-1.04156945398834,26,33,1,0,"fledged",1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.83173749935854,6.32595254167706
"239",239,"2006_C107_0","2006_C107",0,"2006-06-01",2006,"YX.BX|BX.RX","RX.WX|RX.GX","CA038","2006-06-01","fledged","CA041","2006-06-01","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,601,"2006-06-01",0,1,1,2,2,2,NA,NA,NA,26,7,NA,NA,NA,2,26,"U",24.5,41.9212950074558,24.4,43.2425414894092,1,1,NA,NA,NA,2,152,157.931684334511,10.4953964353044,-0.565170107777751,26,26,1,1,"fledged",1,1,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,"Desertion",6.22068428070734,6.32101789813811
"240",240,"2006_C107_1","2006_C107",1,"2006-06-02",2006,"YX.BX|BX.RX","RX.WX|RX.GX","CA038","2006-06-01","fledged","CA041","2006-06-01","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7,NA,NA,NA,2,26,"U",24.5,41.9212950074558,24.4,43.2425414894092,1,1,NA,NA,NA,2,152,157.931684334511,10.4953964353044,-0.565170107777751,26,26,1,1,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1,"Desertion",6.22068428070734,6.32101789813811
"241",241,"2006_C107_2","2006_C107",2,"2006-06-03",2006,"YX.BX|BX.RX","RX.WX|RX.GX","CA038","2006-06-01","fledged","CA041","2006-06-01","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7,NA,NA,NA,2,26,"U",24.5,41.9212950074558,24.4,43.2425414894092,1,1,NA,NA,NA,2,152,157.931684334511,10.4953964353044,-0.565170107777751,26,26,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.22068428070734,6.32101789813811
"242",242,"2006_C107_3","2006_C107",3,"2006-06-04",2006,"YX.BX|BX.RX","RX.WX|RX.GX","CA038","2006-06-01","fledged","CA041","2006-06-01","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,604,"2006-06-01",3,1,0,2,2,2,NA,NA,NA,26,7,NA,NA,NA,2,26,"U",24.5,41.9212950074558,24.4,43.2425414894092,1,1,NA,NA,NA,2,152,157.931684334511,10.4953964353044,-0.565170107777751,26,26,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.22068428070734,6.32101789813811
"243",243,"2006_C107_4","2006_C107",4,"2006-06-05",2006,"YX.BX|BX.RX","RX.WX|RX.GX","CA038","2006-06-01","fledged","CA041","2006-06-01","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,605,"2006-06-01",3,1,0,2,2,2,NA,NA,NA,26,7,NA,NA,NA,2,26,"U",24.5,41.9212950074558,24.4,43.2425414894092,1,1,NA,NA,NA,2,152,157.931684334511,10.4953964353044,-0.565170107777751,26,26,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.22068428070734,6.32101789813811
"244",244,"2006_C107_5","2006_C107",5,"2006-06-06",2006,"YX.BX|BX.RX","RX.WX|RX.GX","CA038","2006-06-01","fledged","CA041","2006-06-01","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7,NA,NA,NA,2,26,"U",24.5,41.9212950074558,24.4,43.2425414894092,1,1,NA,NA,NA,2,152,157.931684334511,10.4953964353044,-0.565170107777751,26,26,1,0,"fledged",1,1,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.22068428070734,6.32101789813811
"245",245,"2006_C107_6","2006_C107",6,"2006-06-07",2006,"YX.BX|BX.RX","RX.WX|RX.GX","CA038","2006-06-01","fledged","CA041","2006-06-01","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7,NA,NA,NA,2,26,"U",24.5,41.9212950074558,24.4,43.2425414894092,1,1,NA,NA,NA,2,152,157.931684334511,10.4953964353044,-0.565170107777751,26,26,1,0,"fledged",1,0,NA,NA,NA,0,0,1,NA,NA,NA,1,1,0,"Desertion",6.22068428070734,6.32101789813811
"246",246,"2006_C107_7","2006_C107",7,"2006-06-08",2006,"YX.BX|BX.RX","RX.WX|RX.GX","CA038","2006-06-01","fledged","CA041","2006-06-01","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7,NA,NA,NA,2,26,"U",24.5,41.9212950074558,24.4,43.2425414894092,1,0,NA,NA,NA,1,152,157.931684334511,10.4953964353044,-0.565170107777751,26,26,1,0,"fledged",1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.22068428070734,6.32101789813811
"247",247,"2006_C107_8","2006_C107",8,"2006-06-09",2006,"YX.BX|BX.RX","RX.WX|RX.GX","CA038","2006-06-01","fledged","CA041","2006-06-01","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7,NA,NA,NA,2,26,"U",24.5,41.9212950074558,24.4,43.2425414894092,1,0,NA,NA,NA,1,152,157.931684334511,10.4953964353044,-0.565170107777751,26,26,1,0,"fledged",1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.22068428070734,6.32101789813811
"248",248,"2006_C107_9","2006_C107",9,"2006-06-10",2006,"YX.BX|BX.RX","RX.WX|RX.GX","CA038","2006-06-01","fledged","CA041","2006-06-01","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,610,"2006-06-01",3,1,0,1,2,0,NA,NA,NA,26,7,NA,NA,NA,2,26,"U",24.5,41.9212950074558,24.4,43.2425414894092,1,0,NA,NA,NA,1,152,157.931684334511,10.4953964353044,-0.565170107777751,26,26,1,0,"fledged",1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.22068428070734,6.32101789813811
"249",249,"2006_C107_10","2006_C107",10,"2006-06-11",2006,"YX.BX|BX.RX","RX.WX|RX.GX","CA038","2006-06-01","fledged","CA041","2006-06-01","died",NA,NA,NA,NA,NA,NA,NA,NA,NA,611,"2006-06-01",3,1,0,1,2,0,NA,NA,NA,26,7,NA,NA,NA,2,26,"U",24.5,41.9212950074558,24.4,43.2425414894092,1,0,NA,NA,NA,1,152,157.931684334511,10.4953964353044,-0.565170107777751,26,26,1,0,"fledged",1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"Desertion",6.22068428070734,6.32101789813811
